EPC,Frequency,Phase,RSSI,Timestamp
b'2023081808726A041A9012D4',902999,116,-91,1711535356.308
b'2023081808726A041A9012D4',902998,114,-92,1711535356.343
b'2023081808726A041A90133A',902998,70,-85,1711535356.348
b'2023081808726A041A90133A',902999,69,-85,1711535356.387
b'2023081808726A041A90133A',902998,69,-85,1711535356.423
b'2023081808726A041A90133A',902999,66,-85,1711535356.46
b'2023081808726A041A90133A',902998,70,-85,1711535356.496
b'2023081808726A041A90133A',902999,69,-85,1711535356.497
b'2023081808726A041A90133A',902998,69,-86,1711535356.53
b'2023081808726A041A90133A',902999,71,-85,1711535356.566
b'2023081808726A041A90133A',902998,68,-85,1711535356.603
b'2023081808726A041A90133A',902999,67,-85,1711535356.638
b'2023081808726A041A90133A',902998,69,-85,1711535356.676
b'2023081808726A041A90133A',902999,67,-85,1711535356.711
b'2023081808726A041A90133A',902998,71,-85,1711535356.733
b'2023081808726A041A90133A',902999,71,-85,1711535356.772
b'2023081808726A041A90133A',902998,72,-84,1711535356.806
b'2023081808726A041A90133A',902999,73,-85,1711535356.844
b'2023081808726A041A90133A',902998,75,-85,1711535356.881
b'2023081808726A041A90133A',902999,78,-85,1711535356.916
b'2023081808726A041A90133A',902998,78,-85,1711535356.951
b'2023081808726A041A90133A',902999,82,-85,1711535356.99
b'2023081808726A041A90133A',902998,82,-84,1711535357.025
b'2023081808726A041A90133A',902999,84,-85,1711535357.061
b'2023081808726A041A90133A',902998,86,-85,1711535357.098
b'2023081808726A041A90133A',902999,89,-85,1711535357.133
b'2023081808726A041A90133A',902998,86,-85,1711535357.172
b'2023081808726A041A90133A',902999,86,-85,1711535357.208
b'2023081808726A041A90133A',902998,87,-85,1711535357.246
b'2023081808726A041A90133A',902999,86,-85,1711535357.281
b'2023081808726A041A90133A',902998,89,-84,1711535357.317
b'2023081808726A041A90133A',902999,89,-84,1711535357.353
b'2023081808726A041A90133A',902998,90,-84,1711535357.39
b'2023081808726A041A90133A',902999,91,-84,1711535357.425
b'2023081808726A041A90133A',902998,93,-84,1711535357.463
b'2023081808726A041A90133A',902999,92,-84,1711535357.5
b'2023081808726A041A90133A',902998,92,-84,1711535357.537
b'2023081808726A041A90133A',902999,93,-85,1711535357.573
b'2023081808726A041A90133A',902998,89,-85,1711535357.61
b'2023081808726A041A90133A',902999,87,-84,1711535357.645
b'2023081808726A041A90133A',902998,88,-84,1711535357.683
b'2023081808726A041A90133A',902999,87,-83,1711535357.719
b'2023081808726A041A90133A',902998,88,-84,1711535357.757
b'2023081808726A041A90133A',902999,88,-84,1711535357.793
b'2023081808726A041A90133A',902998,88,-83,1711535357.83
b'2023081808726A041A90133A',902999,86,-84,1711535357.866
b'2023081808726A041A90133A',902998,87,-84,1711535357.902
b'2023081808726A041A90133A',902999,87,-84,1711535357.939
b'2023081808726A041A90133A',902998,90,-84,1711535357.974
b'2023081808726A041A90133A',902999,88,-84,1711535358.014
b'2023081808726A041A90133A',902998,92,-84,1711535358.048
b'2023081808726A041A90133A',902999,93,-85,1711535358.086
b'2023081808726A041A90133A',902998,94,-85,1711535358.12
b'2023081808726A041A90133A',902999,99,-85,1711535358.156
b'2023081808726A041A90133A',902998,102,-84,1711535358.193
b'2023081808726A041A90133A',902999,102,-85,1711535358.23
b'2023081808726A041A90133A',902998,100,-85,1711535358.267
b'2023081808726A041A90133A',902999,104,-85,1711535358.305
b'2023081808726A041A90133A',902998,105,-85,1711535358.34
b'2023081808726A041A90133A',902999,106,-84,1711535358.376
b'2023081808726A041A90133A',902998,108,-84,1711535358.412
b'2023081808726A041A90133A',902999,109,-84,1711535358.448
b'2023081808726A041A90133A',902998,105,-85,1711535358.486
b'2023081808726A041A90133A',902999,109,-85,1711535358.537
b'2023081808726A041A90133A',902998,106,-84,1711535358.573
b'2023081808726A041A90133A',902999,107,-85,1711535358.609
b'2023081808726A041A90133A',902998,106,-85,1711535358.646
b'2023081808726A041A90133A',902999,105,-84,1711535358.683
b'2023081808726A041A90133A',902998,104,-84,1711535358.72
b'2023081808726A041A90133A',902999,103,-84,1711535358.757
b'2023081808726A041A90133A',902998,100,-85,1711535358.795
b'2023081808726A041A90133A',902999,99,-83,1711535358.83
b'2023081808726A041A90133A',902998,97,-84,1711535358.868
b'2023081808726A041A90133A',902999,96,-84,1711535358.902
b'2023081808726A041A90133A',902998,99,-85,1711535358.939
b'2023081808726A041A90133A',902999,97,-83,1711535358.976
b'2023081808726A041A90133A',902998,98,-84,1711535359.012
b'2023081808726A041A90133A',902999,97,-84,1711535359.044
b'2023081808726A041A90133A',902998,99,-84,1711535359.083
b'2023081808726A041A90133A',902999,97,-85,1711535359.118
b'2023081808726A041A90133A',902998,98,-84,1711535359.153
b'2023081808726A041A90133A',902999,101,-84,1711535359.189
b'2023081808726A041A90133A',902998,98,-84,1711535359.225
b'2023081808726A041A90133A',902999,107,-84,1711535359.262
b'2023081808726A041A90133A',902998,109,-84,1711535359.301
b'2023081808726A041A90133A',902999,110,-84,1711535359.336
b'2023081808726A041A90133A',902998,114,-85,1711535359.374
b'2023081808726A041A90133A',902999,116,-85,1711535359.409
b'2023081808726A041A90133A',902998,120,-85,1711535359.446
b'2023081808726A041A90133A',902999,123,-85,1711535359.481
b'2023081808726A041A90133A',902998,126,-85,1711535359.517
b'2023081808726A041A90133A',902999,128,-85,1711535359.541
b'2023081808726A041A90133A',902998,133,-85,1711535359.577
b'2023081808726A041A90133A',902999,138,-85,1711535359.614
b'2023081808726A041A90133A',902998,142,-85,1711535359.649
b'2023081808726A041A90133A',902999,143,-85,1711535359.686
b'2023081808726A041A90133A',902998,147,-85,1711535359.721
b'2023081808726A041A90133A',902999,150,-86,1711535359.756
b'2023081808726A041A90133A',902998,152,-86,1711535359.78
b'2023081808726A041A90133A',902999,156,-86,1711535359.824
b'2023081808726A041A9012D4',902999,123,-90,1711535359.828
b'2023081808726A041A9012D4',902999,126,-90,1711535359.836
b'2023081808726A041A90133A',902998,158,-86,1711535359.862
b'2023081808726A041A9012D4',902998,125,-90,1711535359.866
b'2023081808726A041A90133A',902999,0,-86,1711535359.907
b'2023081808726A041A9012D4',902999,128,-90,1711535359.911
b'2023081808726A041A9012D4',902998,127,-90,1711535359.941
b'2023081808726A041A90133A',902998,161,-86,1711535359.947
b'2023081808726A041A90133A',902999,161,-85,1711535359.983
b'2023081808726A041A9012D4',902999,128,-90,1711535359.987
b'2023081808726A041A90133A',902999,1,-85,1711535360.044
b'2023081808726A041A9012D4',902999,118,-90,1711535360.052
b'2023081808726A041A9012D4',902998,120,-90,1711535360.088
b'2023081808726A041A90133A',902998,0,-86,1711535360.092
b'2023081808726A041A9012D4',902999,116,-90,1711535360.128
b'2023081808726A041A90133A',902999,162,-85,1711535360.132
b'2023081808726A041A9012D4',902998,109,-91,1711535360.166
b'2023081808726A041A90133A',902998,2,-85,1711535360.171
b'2023081808726A041A90133A',902999,0,-85,1711535360.219
b'0000009B0006050000E0020000008034002023081808726A041A90133A1C2A9F510000000000000000000000000000000000000000000000000000000000',0,0,0,1711535360.645
b'2023081808726A041A90133A',902998,3,-86,1711535360.646
b'2023081808726A041A90133A',902999,3,-86,1711535360.647
b'2023081808726A041A90133A',902998,5,-86,1711535360.648
b'2023081808726A041A90133A',902999,5,-86,1711535360.649
b'2023081808726A041A90133A',902998,4,-87,1711535360.65
b'2023081808726A041A90133A',902999,3,-86,1711535360.681
b'2023081808726A041A90133A',902998,6,-86,1711535360.715
b'2023081808726A041A90133A',902999,10,-86,1711535360.757
b'2023081808726A041A90133A',902998,10,-86,1711535360.794
b'2023081808726A041A90133A',902999,11,-87,1711535360.829
b'2023081808726A041A90133A',902998,16,-87,1711535360.865
b'2023081808726A041A90133A',902999,19,-86,1711535360.902
b'2023081808726A041A90133A',902998,23,-86,1711535360.945
b'2023081808726A041A90133A',902999,28,-87,1711535360.989
b'2023081808726A041A90133A',902998,30,-87,1711535361.011
b'2023081808726A041A90133A',902999,35,-87,1711535361.053
b'2023081808726A041A90133A',902998,33,-86,1711535361.088
b'2023081808726A041A90133A',902999,39,-87,1711535361.125
b'2023081808726A041A90133A',902998,46,-87,1711535361.161
b'2023081808726A041A90133A',902999,45,-87,1711535361.197
b'2023081808726A041A90133A',902998,49,-87,1711535361.232
b'2023081808726A041A90133A',902999,51,-86,1711535361.281
b'2023081808726A041A90133A',902998,54,-86,1711535361.317
b'2023081808726A041A90133A',902999,56,-86,1711535361.355
b'2023081808726A041A90133A',902998,60,-86,1711535361.392
b'2023081808726A041A90133A',902999,64,-86,1711535361.428
b'2023081808726A041A90133A',902998,66,-87,1711535361.464
b'2023081808726A041A90133A',902999,67,-86,1711535361.501
b'2023081808726A041A90133A',902998,70,-87,1711535361.521
b'2023081808726A041A90133A',902999,73,-86,1711535361.558
b'2023081808726A041A90133A',902998,74,-87,1711535361.595
b'2023081808726A041A90133A',902999,71,-87,1711535361.63
b'2023081808726A041A90133A',902998,76,-87,1711535361.668
b'2023081808726A041A90133A',902999,75,-87,1711535361.702
b'2023081808726A041A90133A',902998,78,-87,1711535361.738
b'2023081808726A041A90133A',902999,76,-87,1711535361.778
b'2023081808726A041A90133A',902998,77,-88,1711535361.815
b'2023081808726A041A90133A',902999,78,-87,1711535361.849
b'2023081808726A041A90133A',902998,76,-88,1711535361.887
b'2023081808726A041A90133A',902999,78,-88,1711535361.922
b'2023081808726A041A90133A',902998,78,-87,1711535361.959
b'2023081808726A041A90133A',902999,76,-88,1711535361.995
b'2023081808726A041A90133A',902998,81,-88,1711535362.034
b'2023081808726A041A90133A',902999,79,-88,1711535362.07
b'2023081808726A041A90133A',902998,80,-87,1711535362.107
b'2023081808726A041A90133A',902999,81,-87,1711535362.141
b'2023081808726A041A90133A',902998,82,-88,1711535362.178
b'2023081808726A041A90133A',902999,83,-88,1711535362.216
b'2023081808726A041A90133A',902998,86,-88,1711535362.251
b'2023081808726A041A90133A',902999,86,-88,1711535362.275
b'2023081808726A041A90133A',902998,88,-88,1711535362.31
b'2023081808726A041A90133A',902999,85,-88,1711535362.346
b'2023081808726A041A90133A',902998,92,-87,1711535362.383
b'2023081808726A041A90133A',902999,91,-88,1711535362.419
b'2023081808726A041A90133A',902998,89,-90,1711535362.455
b'2023081808726A041A90133A',902999,94,-89,1711535362.492
b'2023081808726A041A90133A',902998,94,-88,1711535362.528
b'2023081808726A041A90133A',902999,97,-88,1711535362.564
b'2023081808726A041A90133A',902998,96,-88,1711535362.601
b'2023081808726A041A90133A',902999,96,-87,1711535362.637
b'2023081808726A041A90133A',902998,98,-87,1711535362.674
b'2023081808726A041A90133A',902999,96,-88,1711535362.71
b'2023081808726A041A90133A',902998,96,-87,1711535362.746
b'2023081808726A041A90133A',902999,96,-88,1711535362.785
b'2023081808726A041A90133A',902998,102,-88,1711535362.82
b'2023081808726A041A90133A',902999,102,-87,1711535362.856
b'2023081808726A041A90133A',902998,102,-88,1711535362.893
b'2023081808726A041A90133A',902999,104,-87,1711535362.928
b'2023081808726A041A90133A',902998,107,-87,1711535362.964
b'2023081808726A041A90133A',902999,106,-88,1711535363.002
b'2023081808726A041A90133A',902998,107,-88,1711535363.038
b'2023081808726A041A90133A',902999,108,-88,1711535363.074
b'2023081808726A041A90133A',902998,108,-89,1711535363.11
b'2023081808726A041A90133A',902999,107,-87,1711535363.149
b'2023081808726A041A90133A',902998,108,-87,1711535363.184
b'2023081808726A041A90133A',902999,110,-88,1711535363.222
b'2023081808726A041A90133A',902998,111,-88,1711535363.257
b'2023081808726A041A90133A',902999,112,-88,1711535363.294
b'2023081808726A041A90133A',902998,112,-88,1711535363.33
b'2023081808726A041A90133A',902999,105,-88,1711535363.367
b'2023081808726A041A90133A',902998,113,-87,1711535363.404
b'2023081808726A041A90133A',902999,105,-88,1711535363.439
b'2023081808726A041A90133A',902998,113,-89,1711535363.476
b'2023081808726A041A90133A',902999,117,-90,1711535363.512
b'2023081808726A041A90133A',902998,114,-88,1711535363.552
b'2023081808726A041A90133A',902999,115,-89,1711535363.589
b'2023081808726A041A90133A',902998,114,-88,1711535363.624
b'2023081808726A041A90133A',902999,118,-88,1711535363.66
b'2023081808726A041A90133A',902998,116,-89,1711535363.696
b'2023081808726A041A90133A',902999,120,-88,1711535363.733
b'2023081808726A041A90133A',902998,121,-88,1711535363.769
b'2023081808726A041A90133A',902999,121,-88,1711535363.808
b'2023081808726A041A90133A',902998,117,-88,1711535363.844
b'2023081808726A041A90133A',902999,121,-89,1711535363.88
b'2023081808726A041A90133A',902998,122,-88,1711535363.916
b'2023081808726A041A90133A',902999,120,-89,1711535363.952
b'2023081808726A041A90133A',902998,121,-88,1711535363.989
b'2023081808726A041A90133A',902999,122,-89,1711535364.026
b'2023081808726A041A90133A',902998,120,-89,1711535364.061
b'2023081808726A041A90133A',902999,119,-88,1711535364.097
b'2023081808726A041A90133A',902998,120,-88,1711535364.135
b'2023081808726A041A90133A',902999,119,-89,1711535364.171
b'2023081808726A041A90133A',902998,113,-89,1711535364.207
b'2023081808726A041A90133A',902999,115,-88,1711535364.244
b'2023081808726A041A90133A',902998,117,-88,1711535364.28
b'2023081808726A041A90133A',902999,117,-89,1711535364.331
b'2023081808726A041A90133A',902998,119,-89,1711535364.367
b'2023081808726A041A90133A',902999,118,-87,1711535364.405
b'2023081808726A041A90133A',902998,106,-89,1711535364.441
b'2023081808726A041A90133A',902999,120,-88,1711535364.476
b'2023081808726A041A90133A',902998,121,-89,1711535364.513
b'2023081808726A041A90133A',902999,115,-88,1711535364.55
b'2023081808726A041A90133A',902998,119,-89,1711535364.591
b'2023081808726A041A90133A',902999,124,-89,1711535364.628
b'2023081808726A041A90133A',902998,127,-88,1711535364.663
b'2023081808726A041A90133A',902999,126,-90,1711535364.699
b'2023081808726A041A90133A',902998,129,-90,1711535364.735
b'2023081808726A041A90133A',902999,128,-91,1711535364.771
b'2023081808726A041A90133A',902998,129,-89,1711535364.807
b'2023081808726A041A90133A',902999,120,-89,1711535364.825
b'2023081808726A041A90133A',902998,130,-89,1711535364.863
b'2023081808726A041A90133A',902999,132,-89,1711535364.898
b'2023081808726A041A90133A',902998,126,-88,1711535364.935
b'2023081808726A041A90133A',902999,133,-89,1711535364.971
b'2023081808726A041A90133A',902998,134,-88,1711535365.008
b'2023081808726A041A90133A',902999,137,-89,1711535365.043
b'2023081808726A041A90133A',902998,129,-88,1711535365.064
b'2023081808726A041A90133A',902999,129,-88,1711535365.103
b'2023081808726A041A90133A',902998,140,-89,1711535365.138
b'2023081808726A041A90133A',902999,144,-89,1711535365.175
b'2023081808726A041A90133A',902998,138,-90,1711535365.212
b'2023081808726A041A90133A',902999,139,-90,1711535365.247
b'2023081808726A041A90133A',902998,131,-89,1711535365.284
b'2023081808726A041A90133A',902999,138,-90,1711535365.321
b'2023081808726A041A90133A',902998,130,-89,1711535365.357
b'2023081808726A041A90133A',902999,135,-90,1711535365.394
b'2023081808726A041A90133A',902998,136,-90,1711535365.429
b'2023081808726A041A90133A',902999,137,-88,1711535365.465
b'2023081808726A041A90133A',902998,134,-92,1711535365.503
b'2023081808726A041A90133A',902999,134,-90,1711535365.54
b'2023081808726A041A90133A',902998,137,-90,1711535365.577
b'2023081808726A041A90133A',902999,135,-89,1711535365.614
b'2023081808726A041A90133A',902998,135,-91,1711535365.65
b'2023081808726A041A90133A',902999,135,-90,1711535365.685
b'2023081808726A041A90133A',902998,135,-91,1711535365.721
b'2023081808726A041A90133A',902999,131,-90,1711535365.758
b'2023081808726A041A90133A',902998,135,-90,1711535365.793
b'2023081808726A041A90133A',902999,136,-91,1711535365.831
b'2023081808726A041A90133A',902998,147,-91,1711535365.869
b'2023081808726A041A9012D4',902998,152,-90,1711535373.902
b'2023081808726A041A9012D4',902999,154,-90,1711535373.933
b'2023081808726A041A9012D4',902998,152,-90,1711535373.969
b'2023081808726A041A901374',902999,69,-91,1711535375.688
b'2023081808726A041A901374',902998,69,-91,1711535375.72
b'2023081808726A041A901374',902999,73,-91,1711535375.756
b'2023081808726A041A901374',902998,70,-91,1711535375.791
b'2023081808726A041A901374',902999,60,-90,1711535375.835
b'2023081808726A041A9012D4',902999,11,-89,1711535375.839
b'2023081808726A041A901374',902998,54,-90,1711535375.87
b'2023081808726A041A901374',902999,64,-91,1711535375.904
b'2023081808726A041A9012D4',902999,15,-91,1711535375.952
b'2023081808726A041A901374',902998,67,-90,1711535375.971
b'2023081808726A041A9012D4',902998,13,-91,1711535375.992
b'2023081808726A041A9012D4',902998,15,-90,1711535375.999
b'2023081808726A041A9012D4',902998,15,-91,1711535376.007
b'2023081808726A041A9012D4',902998,15,-89,1711535376.016
b'2023081808726A041A901374',902999,66,-91,1711535376.046
b'2023081808726A041A9012D4',902999,21,-89,1711535376.05
b'2023081808726A041A901374',902998,59,-91,1711535376.091
b'2023081808726A041A9012D4',902998,24,-91,1711535376.096
b'2023081808726A041A901374',902999,70,-91,1711535376.128
b'2023081808726A041A9012D4',902999,27,-90,1711535376.132
b'2023081808726A041A901374',902998,66,-90,1711535376.166
b'2023081808726A041A9012D4',902998,25,-90,1711535376.17
b'2023081808726A041A901374',902999,61,-91,1711535376.207
b'2023081808726A041A9012D4',902999,38,-90,1711535376.211
b'2023081808726A041A901374',902998,55,-90,1711535376.237
b'2023081808726A041A9012D4',902998,26,-90,1711535376.242
b'2023081808726A041A901374',902999,54,-91,1711535376.277
b'2023081808726A041A9012D4',902999,40,-90,1711535376.281
b'2023081808726A041A901374',902998,62,-90,1711535376.322
b'2023081808726A041A9012D4',902998,35,-90,1711535376.326
b'2023081808726A041A901374',902999,57,-90,1711535376.361
b'2023081808726A041A9012D4',902999,43,-90,1711535376.365
b'2023081808726A041A9012D4',902998,39,-90,1711535376.396
b'2023081808726A041A901374',902998,62,-91,1711535376.401
b'2023081808726A041A9012D4',902999,45,-90,1711535376.437
b'2023081808726A041A901374',902999,63,-90,1711535376.441
b'2023081808726A041A9012D4',902998,55,-90,1711535376.476
b'2023081808726A041A901374',902998,54,-90,1711535376.481
b'2023081808726A041A901374',902999,62,-90,1711535376.493
b'2023081808726A041A9012D4',902999,48,-90,1711535376.498
b'2023081808726A041A9012D4',902998,64,-91,1711535376.538
b'2023081808726A041A901374',902998,67,-90,1711535376.542
b'2023081808726A041A901374',902999,63,-89,1711535376.573
b'2023081808726A041A9012D4',902999,54,-91,1711535376.579
b'2023081808726A041A901374',902998,56,-89,1711535376.614
b'2023081808726A041A9012D4',902998,58,-90,1711535376.619
b'2023081808726A041A9012D4',902999,68,-90,1711535376.653
b'2023081808726A041A901374',902999,62,-90,1711535376.658
b'2023081808726A041A9012D4',902998,60,-89,1711535376.698
b'2023081808726A041A901374',902998,53,-90,1711535376.703
b'2023081808726A041A9012D4',902999,73,-90,1711535376.733
b'2023081808726A041A901374',902999,57,-90,1711535376.737
b'2023081808726A041A901374',902998,46,-89,1711535376.753
b'2023081808726A041A9012D4',902998,65,-90,1711535376.757
b'2023081808726A041A9012D4',902999,72,-90,1711535376.779
b'2023081808726A041A901374',902999,57,-89,1711535376.783
b'2023081808726A041A9012D4',902998,74,-91,1711535376.813
b'2023081808726A041A901374',902998,51,-90,1711535376.817
b'2023081808726A041A9012D4',902999,77,-91,1711535376.853
b'2023081808726A041A901374',902999,42,-91,1711535376.858
b'2023081808726A041A901374',902998,37,-90,1711535376.899
b'2023081808726A041A9012D4',902998,66,-90,1711535376.903
b'2023081808726A041A9012D4',902999,69,-91,1711535376.933
b'2023081808726A041A901374',902999,33,-89,1711535376.938
b'2023081808726A041A901374',902998,29,-89,1711535376.974
b'2023081808726A041A9012D4',902998,78,-91,1711535376.978
b'2023081808726A041A901374',902999,34,-90,1711535377.007
b'2023081808726A041A9012D4',902999,70,-89,1711535377.012
b'2023081808726A041A901374',902998,33,-91,1711535377.046
b'2023081808726A041A9012D4',902998,71,-89,1711535377.051
b'2023081808726A041A9012D4',902999,75,-89,1711535377.087
b'2023081808726A041A901374',902999,30,-90,1711535377.091
b'2023081808726A041A901374',902998,24,-88,1711535377.126
b'2023081808726A041A9012D4',902998,76,-90,1711535377.131
b'2023081808726A041A901374',902999,21,-89,1711535377.167
b'2023081808726A041A9012D4',902999,73,-91,1711535377.171
b'2023081808726A041A901374',902998,15,-89,1711535377.216
b'2023081808726A041A9012D4',902998,83,-90,1711535377.22
b'2023081808726A041A901374',902999,16,-90,1711535377.246
b'2023081808726A041A9012D4',902999,78,-91,1711535377.251
b'2023081808726A041A9012D4',902998,74,-91,1711535377.273
b'2023081808726A041A901374',902998,10,-90,1711535377.277
b'2023081808726A041A9012D4',902998,66,-91,1711535377.285
b'2023081808726A041A901374',902999,5,-90,1711535377.324
b'2023081808726A041A9012D4',902998,72,-90,1711535377.36
b'2023081808726A041A901374',902998,6,-90,1711535377.364
b'2023081808726A041A901374',902999,1,-89,1711535377.399
b'2023081808726A041A901374',902998,155,-89,1711535377.439
b'2023081808726A041A901374',902999,154,-89,1711535377.479
b'2023081808726A041A901374',902998,153,-89,1711535377.515
b'2023081808726A041A901374',902999,150,-89,1711535377.516
b'2023081808726A041A901374',902998,146,-88,1711535377.543
b'2023081808726A041A901374',902999,147,-89,1711535377.579
b'2023081808726A041A901374',902998,149,-90,1711535377.615
b'2023081808726A041A901374',902999,147,-89,1711535377.652
b'2023081808726A041A901374',902998,146,-88,1711535377.687
b'2023081808726A041A901374',902999,148,-89,1711535377.723
b'2023081808726A041A901374',902998,145,-89,1711535377.745
b'2023081808726A041A901374',902999,147,-88,1711535377.782
b'2023081808726A041A901374',902998,144,-89,1711535377.816
b'2023081808726A041A901374',902999,143,-89,1711535377.855
b'2023081808726A041A901374',902998,146,-88,1711535377.891
b'2023081808726A041A901374',902999,148,-88,1711535377.925
b'2023081808726A041A901374',902998,146,-88,1711535377.964
b'2023081808726A041A901374',902999,147,-88,1711535378.001
b'2023081808726A041A901374',902998,147,-87,1711535378.036
b'2023081808726A041A901374',902999,148,-87,1711535378.073
b'2023081808726A041A901374',902998,148,-87,1711535378.109
b'2023081808726A041A901374',902999,147,-88,1711535378.144
b'2023081808726A041A901374',902998,150,-88,1711535378.18
b'2023081808726A041A901374',902999,147,-88,1711535378.218
b'2023081808726A041A901374',902998,151,-88,1711535378.257
b'2023081808726A041A901374',902999,152,-87,1711535378.293
b'2023081808726A041A901374',902998,150,-88,1711535378.328
b'2023081808726A041A901374',902999,149,-88,1711535378.366
b'2023081808726A041A901374',902998,149,-88,1711535378.402
b'2023081808726A041A901374',902999,147,-88,1711535378.439
b'2023081808726A041A901374',902998,147,-87,1711535378.474
b'2023081808726A041A901374',902999,147,-88,1711535378.511
b'2023081808726A041A901374',902998,147,-88,1711535378.548
b'2023081808726A041A901374',902999,146,-88,1711535378.585
b'2023081808726A041A901374',902998,144,-87,1711535378.621
b'2023081808726A041A901374',902999,144,-88,1711535378.656
b'2023081808726A041A901374',902998,144,-88,1711535378.694
b'2023081808726A041A901374',902999,149,-87,1711535378.73
b'2023081808726A041A901374',902998,149,-87,1711535378.767
b'2023081808726A041A901374',902999,148,-87,1711535378.803
b'2023081808726A041A901374',902998,144,-88,1711535378.841
b'2023081808726A041A901374',902999,145,-88,1711535378.877
b'2023081808726A041A901374',902998,146,-87,1711535378.914
b'2023081808726A041A901374',902999,143,-87,1711535378.949
b'2023081808726A041A901374',902998,145,-88,1711535378.987
b'2023081808726A041A901374',902999,143,-88,1711535379.025
b'2023081808726A041A901374',902998,139,-87,1711535379.06
b'2023081808726A041A901374',902999,139,-87,1711535379.096
b'2023081808726A041A901374',902998,139,-87,1711535379.132
b'2023081808726A041A901374',902999,134,-88,1711535379.17
b'2023081808726A041A901374',902998,134,-88,1711535379.205
b'2023081808726A041A901374',902999,133,-88,1711535379.242
b'2023081808726A041A901374',902998,131,-87,1711535379.28
b'2023081808726A041A901374',902999,130,-88,1711535379.317
b'2023081808726A041A901374',902998,126,-87,1711535379.352
b'2023081808726A041A901374',902999,126,-88,1711535379.389
b'2023081808726A041A901374',902998,133,-88,1711535379.425
b'2023081808726A041A901374',902999,131,-88,1711535379.46
b'2023081808726A041A901374',902998,125,-88,1711535379.497
b'2023081808726A041A901374',902999,125,-87,1711535379.536
b'2023081808726A041A901374',902998,123,-88,1711535379.572
b'2023081808726A041A901374',902999,130,-88,1711535379.608
b'2023081808726A041A901374',902998,123,-87,1711535379.644
b'2023081808726A041A901374',902999,133,-87,1711535379.679
b'2023081808726A041A901374',902998,125,-88,1711535379.717
b'2023081808726A041A901374',902999,134,-88,1711535379.753
b'2023081808726A041A901374',902998,130,-87,1711535379.789
b'2023081808726A041A901374',902999,123,-88,1711535379.825
b'2023081808726A041A901374',902998,124,-88,1711535379.861
b'2023081808726A041A901374',902999,127,-88,1711535379.899
b'2023081808726A041A901374',902998,126,-88,1711535379.935
b'2023081808726A041A901374',902999,128,-89,1711535379.971
b'2023081808726A041A901374',902998,127,-88,1711535380.008
b'2023081808726A041A901374',902999,135,-88,1711535380.047
b'2023081808726A041A901374',902998,129,-88,1711535380.081
b'2023081808726A041A901374',902999,131,-89,1711535380.119
b'2023081808726A041A901374',902998,131,-88,1711535380.155
b'2023081808726A041A901374',902999,132,-87,1711535380.19
b'2023081808726A041A901374',902998,131,-88,1711535380.226
b'2023081808726A041A901374',902999,132,-88,1711535380.263
b'2023081808726A041A901374',902998,132,-88,1711535380.301
b'2023081808726A041A901374',902999,136,-88,1711535380.339
b'2023081808726A041A901374',902998,135,-88,1711535380.374
b'2023081808726A041A901374',902999,134,-88,1711535380.411
b'2023081808726A041A901374',902998,131,-90,1711535380.447
b'2023081808726A041A901374',902999,134,-88,1711535380.482
b'2023081808726A041A901374',902998,134,-89,1711535380.52
b'2023081808726A041A901374',902999,133,-88,1711535380.557
b'2023081808726A041A901374',902998,131,-89,1711535380.592
b'2023081808726A041A901374',902999,134,-89,1711535380.63
b'2023081808726A041A901374',902998,134,-88,1711535380.666
b'2023081808726A041A901374',902999,133,-88,1711535380.7
b'2023081808726A041A901374',902998,131,-89,1711535380.737
b'2023081808726A041A901374',902999,128,-88,1711535380.774
b'2023081808726A041A901374',902998,127,-89,1711535380.826
b'2023081808726A041A901374',902999,125,-89,1711535380.862
b'2023081808726A041A901374',902998,126,-88,1711535380.898
b'2023081808726A041A901374',902999,124,-89,1711535380.935
b'2023081808726A041A901374',902998,122,-88,1711535380.972
b'2023081808726A041A901374',902999,123,-88,1711535381.006
b'2023081808726A041A901374',902998,120,-89,1711535381.043
b'2023081808726A041A901374',902999,113,-90,1711535381.083
b'2023081808726A041A901374',902998,117,-88,1711535381.119
b'2023081808726A041A901374',902999,123,-90,1711535381.156
b'2023081808726A041A901374',902998,108,-90,1711535381.191
b'2023081808726A041A901374',902999,114,-89,1711535381.227
b'2023081808726A041A901374',902998,108,-89,1711535381.262
b'2023081808726A041A901374',902999,107,-89,1711535381.299
b'2023081808726A041A901374',902998,107,-90,1711535381.321
b'2023081808726A041A901374',902999,120,-89,1711535381.356
b'2023081808726A041A901374',902998,108,-89,1711535381.393
b'2023081808726A041A901374',902999,117,-90,1711535381.43
b'2023081808726A041A901374',902998,106,-89,1711535381.465
b'2023081808726A041A901374',902999,105,-89,1711535381.502
b'2023081808726A041A901374',902998,115,-90,1711535381.539
b'2023081808726A041A901374',902999,116,-89,1711535381.562
b'2023081808726A041A901374',902998,115,-89,1711535381.598
b'2023081808726A041A901374',902999,115,-89,1711535381.632
b'2023081808726A041A901374',902998,107,-90,1711535381.671
b'2023081808726A041A901374',902999,106,-88,1711535381.705
b'2023081808726A041A901374',902998,107,-89,1711535381.742
b'2023081808726A041A901374',902999,113,-90,1711535381.778
b'2023081808726A041A901374',902998,111,-89,1711535381.816
b'2023081808726A041A901374',902999,111,-89,1711535381.853
b'2023081808726A041A901374',902998,106,-89,1711535381.889
